plugin,formid,editor_id,modding_use,detail_status,validation
Dragonborn.esm,Dragonborn.esm:01FEA6,DLC2PerksDestruction,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEA9,DLC2PerksEnchanting,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEAB,DLC2PerksHeavyArmor,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FE94,DLC2PerksIllusion,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEB0,DLC2PerksLightArmor,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEB2,DLC2PerksLockpicking,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEAE,DLC2PerksOneHanded,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEB3,DLC2PerksPickpocket,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEA7,DLC2PerksRestoration,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEAA,DLC2PerksSmithing,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEB1,DLC2PerksSneak,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEB4,DLC2PerksSpeech,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01FEAD,DLC2PerksTwoHanded,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A1BA,DLC2QANPCList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8A3,DLC2QANPCList01,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8A4,DLC2QANPCList02,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8A5,DLC2QANPCList03,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8A6,DLC2QANPCList04,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8A7,DLC2QANPCList05,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8A8,DLC2QANPCList06,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8A9,DLC2QANPCList07,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8AE,DLC2QAShoutList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02A8AF,DLC2QASpellList,magic/effect record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:0355BF,DLC2RieklingVoiceList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018459,DLC2RRAlorHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01845B,DLC2RRCresciusCaerelliusHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01845A,DLC2RRGloverMalloryHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:019C4F,DLC2RRGuardVoiceTypes,crime/civic record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01845D,DLC2RRIenthFarmLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018458,DLC2RRMorvaynManorLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01845C,DLC2RRSeverinManorLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:03C6A2,DLC2SeekerFleeFormList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:038FCE,DLC2SeerkerFollowPlayerCombatFL,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02BC67,DLC2ServicesVoiceTypes,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:0385BA,DLC2StalhrimMineOreToolsList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:027E13,DLC2SV02AncarionMerchantBuyList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018FB3,DLC2SVBaldorIronShapersHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018FA7,DLC2SVDeorWoodcuttersHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018FCD,DLC2SVGreathallLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018FAA,DLC2SVMorwenHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018F9E,DLC2SVOslafsHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018FC4,DLC2SVTradingPostLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:018FB1,DLC2SVWulfWildbloodsHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:0200E8,DLC2TameDragonAllowedWorldspaces,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02507D,DLC2TameDragonBadLocations,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:03D07F,DLC2TameDragonFastFlyingWorldspaces,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:017E86,DLC2TelMithrynLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:01F13A,DLC2TTR8MushroomList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:035B34,DLC2VendorItemsMajni,vendor/economy record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:0177C9,DLC2VendorItemsNeloth,vendor/economy record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:0177C8,DLC2VendorItemsTalvas,vendor/economy record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:027DD6,DLC2VoicesDragonTame,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02C05F,DLC2VoicesSkaal,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:03A274,DLC2VoicetypeFemaleDarkElfCommoner,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02400D,DLC2VoicetypeFemaleElfHaughtyOnly,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:036622,DLC2VoicetypeMaleDarkElfOnly,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02400C,DLC2VoicetypeMaleNordOnly,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:034E61,DLC2VoiceTypesCultists,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:033BB4,DLC2VoiceTypesGenericDarkElf,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:024CAA,DLC2VoiceTypesNonUnique,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:0398EA,DLC2VoiceTypesNonUniquePlusFrea,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:03B062,DLC2VoiceTypesNonUniquePlusRiekling,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Dragonborn.esm,Dragonborn.esm:02BA41,DLC2VoiceTypesUnique,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00B0D2,BYOHHouse1RoomsDoneFlags,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:000BD7,BYOHHouse1RoomsStartedFlags,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00B0FC,BYOHHouse2RoomsDoneFlags,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:000C01,BYOHHouse2RoomsStartedFlags,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:010C05,BYOHHouse3RoomsDoneFlags,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:000C02,BYOHHouse3RoomsStartedFlags,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0008AB,BYOHHouseBanditAttack2CombatList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00320B,BYOHHouseBuildingAdditionLayoutList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00F9BC,BYOHHouseBuildingAdditionLayoutTOKENList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0071DB,BYOHHouseBuildingExteriorMasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00096B,BYOHHouseBuildingExtraList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00305F,BYOHHouseBuildingMasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0030EA,BYOHHouseBuildingRoom01AMasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0030FA,BYOHHouseBuildingRoom01ARemoveList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00312F,BYOHHouseBuildingRoom01BMasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00CD5C,BYOHHouseBuildingRoom01RemodelList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0030EB,BYOHHouseBuildingRoom02MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AEF,BYOHHouseBuildingRoom03MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF0,BYOHHouseBuildingRoom04MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF1,BYOHHouseBuildingRoom05MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF2,BYOHHouseBuildingRoom06MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF3,BYOHHouseBuildingRoom07MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF4,BYOHHouseBuildingRoom08MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF5,BYOHHouseBuildingRoom09MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF6,BYOHHouseBuildingRoom10MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF7,BYOHHouseBuildingRoom11MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:003AF8,BYOHHouseBuildingRoom12MasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00A319,BYOHHouseBuildingRoomWorkbenches,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00A31D,BYOHHouseBuildingTrophyMasterList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00A339,BYOHHouseBuildingTrophyPlaceList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0008EF,BYOHHouseFishContainerList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0008F3,BYOHHouseFishList1,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0008F4,BYOHHouseFishList2,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0008F5,BYOHHouseFishList3,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0008F6,BYOHHouseFishList4,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0008F7,BYOHHouseFishList5,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0008F8,BYOHHouseFishList6,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:00B0FD,BYOHHouseRoomCostList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:013816,BYOHRelationshipAdoption_CrittersFemale,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:013815,BYOHRelationshipAdoption_CrittersMale,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:018C72,BYOHRelationshipAdoption_NameCallingWinnersList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0192D2,BYOHRelationshipAdoption_PetAllowedRacesList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0192D7,BYOHRelationshipAdoption_PetDogsList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:002F5C,BYOHRelationshipAdoptionGifts_0000,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:002F5B,BYOHRelationshipAdoptionGifts_0025,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:002F5D,BYOHRelationshipAdoptionGifts_0050,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:002F5E,BYOHRelationshipAdoptionGifts_0100,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:002F5F,BYOHRelationshipAdoptionGifts_0250,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:002F60,BYOHRelationshipAdoptionGifts_0500,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:002F61,BYOHRelationshipAdoptionGifts_1000,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:009EE8,BYOHRelationshipAdoptionGifts_Junk,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:002F5A,BYOHRelationshipAdoptionGifts_Poor,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:007B75,BYOHRelationshipAdoptionPlayerGiftChildFemale,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:007B74,BYOHRelationshipAdoptionPlayerGiftChildMale,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:004037,BYOHUrchin_SofieVendorList,vendor/economy record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:0042A7,BYOHVoicesAdoptedChildren,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:005E57,BYOHVoicesNonUnique,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:008247,flPlanterPlantableItem,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:008246,flPlanterPlantedFlora,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:004D8A,VoicesMarriageAdoptionAll,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:004D8B,VoicesMarriageAdoptionArrogant,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:004D8C,VoicesMarriageAdoptionNeutral,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:004D8D,VoicesMarriageAdoptionNord,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:004D8E,VoicesMarriageAdoptionOrc,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
HearthFires.esm,HearthFires.esm:017FDE,VoicesMarriageAdoptionRough,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:06F3F7,AAAMothPlantTypes,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10D9B4,AAARegularMothOnly,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:072EA2,AlcoholicDrinksList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F618,AmethystItems,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:09E476,AngasMillCommonHouseLockList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CAB41,ArrowTypeFormList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CDE04,AtrFrg00StaffFlameAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE705,AtrFrg01StaffFrostAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE704,AtrFrg02StaffStormAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CDE03,AtrFrg03TomeFlameAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE706,AtrFrg04TomeFrostAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE707,AtrFrg05TomeStormAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE708,AtrFrg06ScrollFireAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE709,AtrFrg07ScrollFrostAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE70A,AtrFrg08ScrollStormAtro,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE21B,AtrFrg09FlameAtronach,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE21C,AtrFrg10FrostAtronach,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CE21D,AtrFrg11StormAtronach,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F73C,AtrFrg12ConjurationPotion,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F755,AtrFrg13FireSalts,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F756,AtrFrg14FrostSalts,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F757,AtrFrg15VoidSalts,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F758,AtrFrg16TomeSoulTrap,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CDE01,AtrFrgAtronachForgeRecipeList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:0CDE02,AtrFrgAtronachForgeResultList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F742,AtrFrgSg00DaedricHelm,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F743,AtrFrgSg01DaedricCuirass,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F744,AtrFrgSg02DaedricGauntlets,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F745,AtrFrgSg03DaedricBoots,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F746,AtrFrgSg04DaedricShield,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F747,AtrFrgSg05DaedricBattleAxe,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F748,AtrFrgSg06DaedricWaraxe,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F749,AtrFrgSg07DaedricWarhammer,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F74A,AtrFrgSg08DaedricSword,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F74B,AtrFrgSg09DaedricGreatsword,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F74C,AtrFrgSg10DaedricDagger,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F74D,AtrFrgSg11DaedricMace,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F74E,AtrFrgSg12DaedricBow,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F753,AtrFrgSg13DaedricRandomArmor,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F75B,AtrFrgSg14DaedricRandomWeapon,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F751,AtrFrgSg15Dremora,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F752,AtrFrgSg16DaedraHeart,religion/theology record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F73F,AtrFrgSigilStoneRecipeList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
Skyrim.esm,Skyrim.esm:10F740,AtrFrgSigilStoneResultList,curated record set,scan-only; use detailed candidate table or local xEdit/CK inspection for items,candidate-scan
