plugin,record_type,formid,editor_id,modding_use,detail_status,validation
Dragonborn.esm,LVLI,Dragonborn.esm:02BA8C,DLC2SublistEnchArmorNordicHeavyHelmet03,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA8E,DLC2SublistEnchArmorNordicHeavyHelmet04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA8F,DLC2SublistEnchArmorNordicHeavyHelmet05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA90,DLC2SublistEnchArmorNordicShield03,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA91,DLC2SublistEnchArmorNordicShield04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA92,DLC2SublistEnchArmorNordicShield05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA95,DLC2SublistEnchArmorStalhrimHeavyBoots04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA97,DLC2SublistEnchArmorStalhrimHeavyBoots05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA98,DLC2SublistEnchArmorStalhrimHeavyBoots06,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA9B,DLC2SublistEnchArmorStalhrimHeavyCuirass04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA9D,DLC2SublistEnchArmorStalhrimHeavyCuirass05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA9E,DLC2SublistEnchArmorStalhrimHeavyCuirass06,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA1,DLC2SublistEnchArmorStalhrimHeavyGauntlets04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA3,DLC2SublistEnchArmorStalhrimHeavyGauntlets05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA4,DLC2SublistEnchArmorStalhrimHeavyGauntlets06,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA7,DLC2SublistEnchArmorStalhrimHeavyHelmet04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA9,DLC2SublistEnchArmorStalhrimHeavyHelmet05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAAA,DLC2SublistEnchArmorStalhrimHeavyHelmet06,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA93,DLC2SublistEnchArmorStalhrimLightBoots03,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA94,DLC2SublistEnchArmorStalhrimLightBoots04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA96,DLC2SublistEnchArmorStalhrimLightBoots05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA99,DLC2SublistEnchArmorStalhrimLightCuirass03,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA9A,DLC2SublistEnchArmorStalhrimLightCuirass04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA9C,DLC2SublistEnchArmorStalhrimLightCuirass05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BA9F,DLC2SublistEnchArmorStalhrimLightGauntlets03,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA0,DLC2SublistEnchArmorStalhrimLightGauntlets04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA2,DLC2SublistEnchArmorStalhrimLightGauntlets05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA5,DLC2SublistEnchArmorStalhrimLightHelmet03,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA6,DLC2SublistEnchArmorStalhrimLightHelmet04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAA8,DLC2SublistEnchArmorStalhrimLightHelmet05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAAB,DLC2SublistEnchArmorStalhrimShield03,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAAC,DLC2SublistEnchArmorStalhrimShield04,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02BAAD,DLC2SublistEnchArmorStalhrimShield05,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A1,DLC2SublistEnchNordicBattleaxeAbsorbHealth,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A2,DLC2SublistEnchNordicBattleaxeAbsorbMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A3,DLC2SublistEnchNordicBattleaxeAbsorbStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A4,DLC2SublistEnchNordicBattleaxeBanish,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02C48B,DLC2SublistEnchNordicBattleaxeChaos,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A5,DLC2SublistEnchNordicBattleaxeFear,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A6,DLC2SublistEnchNordicBattleaxeFire,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A7,DLC2SublistEnchNordicBattleaxeFrost,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A8,DLC2SublistEnchNordicBattleaxeMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0A9,DLC2SublistEnchNordicBattleaxeParalyze,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0AA,DLC2SublistEnchNordicBattleaxeShock,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0AB,DLC2SublistEnchNordicBattleaxeSoulTrap,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0AC,DLC2SublistEnchNordicBattleaxeStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0AD,DLC2SublistEnchNordicBattleaxeTurn,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0AE,DLC2SublistEnchNordicBowBanish,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02C48C,DLC2SublistEnchNordicBowChaos,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0AF,DLC2SublistEnchNordicBowFear,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B0,DLC2SublistEnchNordicBowFire,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B1,DLC2SublistEnchNordicBowFrost,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B2,DLC2SublistEnchNordicBowMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B3,DLC2SublistEnchNordicBowParalyze,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B4,DLC2SublistEnchNordicBowShock,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B5,DLC2SublistEnchNordicBowSoulTrap,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B6,DLC2SublistEnchNordicBowStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B7,DLC2SublistEnchNordicBowTurn,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B8,DLC2SublistEnchNordicDaggerAbsorbHealth,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0B9,DLC2SublistEnchNordicDaggerAbsorbMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0BA,DLC2SublistEnchNordicDaggerAbsorbStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0BB,DLC2SublistEnchNordicDaggerBanish,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02C48D,DLC2SublistEnchNordicDaggerChaos,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0BC,DLC2SublistEnchNordicDaggerFear,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0BD,DLC2SublistEnchNordicDaggerFire,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0BE,DLC2SublistEnchNordicDaggerFrost,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0BF,DLC2SublistEnchNordicDaggerMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C0,DLC2SublistEnchNordicDaggerParalyze,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C1,DLC2SublistEnchNordicDaggerShock,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C2,DLC2SublistEnchNordicDaggerSoulTrap,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C3,DLC2SublistEnchNordicDaggerStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C4,DLC2SublistEnchNordicDaggerTurn,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C5,DLC2SublistEnchNordicGreatswordAbsorbHealth,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C6,DLC2SublistEnchNordicGreatswordAbsorbMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C7,DLC2SublistEnchNordicGreatswordAbsorbStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C8,DLC2SublistEnchNordicGreatswordBanish,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02C48E,DLC2SublistEnchNordicGreatswordChaos,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0C9,DLC2SublistEnchNordicGreatswordFear,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0CA,DLC2SublistEnchNordicGreatswordFire,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0CB,DLC2SublistEnchNordicGreatswordFrost,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0CC,DLC2SublistEnchNordicGreatswordMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0CD,DLC2SublistEnchNordicGreatswordParalyze,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0CE,DLC2SublistEnchNordicGreatswordShock,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0CF,DLC2SublistEnchNordicGreatswordSoulTrap,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0D0,DLC2SublistEnchNordicGreatswordStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02B0D1,DLC2SublistEnchNordicGreatswordTurn,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAEA,DLC2SublistEnchNordicMaceAbsorbHealth,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAEB,DLC2SublistEnchNordicMaceAbsorbMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAEC,DLC2SublistEnchNordicMaceAbsorbStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAED,DLC2SublistEnchNordicMaceBanish,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02C48F,DLC2SublistEnchNordicMaceChaos,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAEE,DLC2SublistEnchNordicMaceFear,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAEF,DLC2SublistEnchNordicMaceFire,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAF0,DLC2SublistEnchNordicMaceFrost,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAF1,DLC2SublistEnchNordicMaceMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAF2,DLC2SublistEnchNordicMaceParalyze,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAF3,DLC2SublistEnchNordicMaceShock,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAF4,DLC2SublistEnchNordicMaceSoulTrap,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAF5,DLC2SublistEnchNordicMaceStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAF6,DLC2SublistEnchNordicMaceTurn,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AADD,DLC2SublistEnchNordicSwordAbsorbHealth,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AADE,DLC2SublistEnchNordicSwordAbsorbMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AADF,DLC2SublistEnchNordicSwordAbsorbStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE0,DLC2SublistEnchNordicSwordBanish,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02C490,DLC2SublistEnchNordicSwordChaos,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE1,DLC2SublistEnchNordicSwordFear,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE2,DLC2SublistEnchNordicSwordFire,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE3,DLC2SublistEnchNordicSwordFrost,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE4,DLC2SublistEnchNordicSwordMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE5,DLC2SublistEnchNordicSwordParalyze,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE6,DLC2SublistEnchNordicSwordShock,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE7,DLC2SublistEnchNordicSwordSoulTrap,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE8,DLC2SublistEnchNordicSwordStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAE9,DLC2SublistEnchNordicSwordTurn,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AADC,DLC2SublistEnchNordicWarAxeAbsorbHealth,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AADB,DLC2SublistEnchNordicWarAxeAbsorbMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AADA,DLC2SublistEnchNordicWarAxeAbsorbStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAD9,DLC2SublistEnchNordicWarAxeBanish,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02C491,DLC2SublistEnchNordicWarAxeChaos,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAD8,DLC2SublistEnchNordicWarAxeFear,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAD7,DLC2SublistEnchNordicWarAxeFire,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAC3,DLC2SublistEnchNordicWarAxeFrost,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAC4,DLC2SublistEnchNordicWarAxeMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAC5,DLC2SublistEnchNordicWarAxeParalyze,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAC6,DLC2SublistEnchNordicWarAxeShock,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAC7,DLC2SublistEnchNordicWarAxeSoulTrap,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAC8,DLC2SublistEnchNordicWarAxeStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAC9,DLC2SublistEnchNordicWarAxeTurn,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AACA,DLC2SublistEnchNordicWarhammerAbsorbHealth,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AACB,DLC2SublistEnchNordicWarhammerAbsorbMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AACC,DLC2SublistEnchNordicWarhammerAbsorbStamina,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AACD,DLC2SublistEnchNordicWarhammerBanish,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02C492,DLC2SublistEnchNordicWarhammerChaos,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AACE,DLC2SublistEnchNordicWarhammerFear,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AACF,DLC2SublistEnchNordicWarhammerFire,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAD0,DLC2SublistEnchNordicWarhammerFrost,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAD1,DLC2SublistEnchNordicWarhammerMagicka,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAD2,DLC2SublistEnchNordicWarhammerParalyze,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
Dragonborn.esm,LVLI,Dragonborn.esm:02AAD3,DLC2SublistEnchNordicWarhammerShock,leveled item distribution reference,scan-only; use detailed candidate table or local xEdit/CK inspection for entries,candidate-scan
