plugin,formid,editor_id,modding_use,detail_status,validation
Skyrim.esm,Skyrim.esm:0B29D6,BlackreachZcell04,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0B29D5,BlackreachZcell05,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0B29D4,BlackreachZcell06,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0ED8E0,BlackreachZcell07,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0EEC53,BlackreachZCell08,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0EEC55,BlackreachZCell10,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0152BA,BleakcoastCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00B2EA,BleakcoastCaveExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0371DE,BleakFallsBarrow01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0371DD,BleakFallsBarrow02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009B0E,BleakFallsBarrowExterior,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009B32,BleakFallsBarrowExterior02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009B0D,BleakFallsBarrowExterior03,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009AEC,BleakFallsBarrowExterior04,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0096F6,BleakfallsBarrowPath,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0096F7,BleakfallsBarrowPath02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0152B7,BlindCliffCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:021EFA,BlindCliffCaveCOC,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0070F7,BlindCliffCaveExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0070D8,BlindCliffCaveExterior02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0070D9,BlindCliffCaveExteriorUpper,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:020DCC,BlindCliffCaveOrigin,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:021EF9,BlindCliffCaveStart,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:020A3E,BloatedMansRuins,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:09B238,BluePalaceWing01,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:034247,BluePalaceWingStart,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0681DD,BoulderfallCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00BBF0,BoulderfallCaveExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:016205,BrandyMugFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00B4FB,BrandyMugFarmExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0152B1,BrokenFangCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009A33,BrokenFangCaveExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:054226,BronzeWaterCave,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009079,BronzeWaterCaveExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0152AE,BroodCavern01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009467,BroodCavernExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:016204,ChillfurrowFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009637,ChillfurrowFarmEdge,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009618,ChillfurrowFarmExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:016203,CidhnaMine01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0597D4,CidhnaMine02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:05A01A,CidhnaMine03,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0075EA,CidhnaMineExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0152A5,CragslaneCavern01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00BAE3,CragslaneCavernExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00BAE2,CragslaneCavernExterior02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0152A7,CronvangrHall01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02D5D1,CronvangrHall02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0095E3,CronvangrHallExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0152A0,CrystaldriftCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00BD99,CrystaldriftCaveExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009105,CWCampsiteWhiterun,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:008EEF,CWPatrolsWinterholdImperial,civic authority cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00B4F6,DA02BoethiahShrine,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00B4F5,DA02BoethiahShrine2,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00707C,DA13PeryiteShrine,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0AD5A1,DarkBrotherhoodSanctuary,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009C62,DarkBrotherhoodSanctuaryExterior,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02C98E,DarkwaterCavernExit,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00971C,DarkwaterCavernExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00971B,DarkwaterCavernLowerExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02C997,DarkwaterCavernOrigin,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02C996,DarkwaterCavernStart,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0096FE,DarkwaterCavernUpperExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02C992,DarkwaterCavernW01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013A8A,DarkwaterCrossingGoldenrockMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0EB440,DawnstarBarracksJail,crime/punishment cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:008E77,DawnstarDBSanctuaryExterior,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02C778,DawnstarIronBreakerMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02C779,DawnstarQuicksilverMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0193EE,DawnstarSanctuary,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013A80,DawnstarTheWhiteHall,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:008ED5,DawnstarWesternMineExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013A7F,DawnstarWindpeakInn,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0982A0,DeepwoodRedoubtOriginNew,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013A7E,DragonBridgeFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:015288,DriftshadeSanctuary01,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:03DD34,DriftshadeSanctuary02,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:008F69,DriftshadeSanctuaryExterior,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:01528A,DushnikhYalMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:075669,E3demoBleakFallsBarrow,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00965F,EldergleamSanctuaryExterior,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:03A9EC,EldergleamSanctuaryStart,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:03A9E0,EldergleamSanctuaryStart02,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:03A9E3,EldergleamSanctuaryTop,faction hub cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0B6BE6,EmbershardMine01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009773,EmbershardMineExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009791,EmbershardMineExterior02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009771,EmbershardMineExterior03,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0EF324,FalkreathBarracksJail,crime/punishment cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013A72,FalkreathCorpselightFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013A78,FalkreathDengeirsHall,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:024411,FallowstoneCave,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0204EC,FallowstoneCaveEnd,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0243F3,FallowstoneCaveExit,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00BC69,FallowstoneCaveExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00BC68,FallowstoneCaveExterior02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0243F8,FallowstoneCaveOrigin,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02440C,FallowstoneCaveStartNew,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:01527E,ForsakenCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02FD85,ForsakenCave02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00903A,ForsakenCaveExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0A5A71,GeirmundsHall01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00979D,GeirmundsHallExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:016200,GloomboundMine01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00B59B,GloomboundMineExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:015265,HalldirsCairn01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009CC5,HalldirsCairnExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0C7348,HallOfTheVigilant01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:008FCF,HalloftheVigilantExterior01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:008FCE,HalloftheVigilantExterior02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009763,HHPathShrine01,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009744,HHpathShrine02,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0097A3,HHPathShrine03,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0097A2,HHpathShrine03b,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0097E4,HHpathShrine04,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0097A7,HHpathShrine05,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00976A,HHpathShrine06,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00974B,HHpathShrine07,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00970D,HHpathShrine08,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0096ED,HHpathShrine09,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0096EC,HHpathShrine10,temple/shrine cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:015262,HighGateRuins01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02F83E,HighGateRuins02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:02F83D,HighGateRuins03,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00926F,HighGateRuinsExterior,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:015261,HillgrundsTomb01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00964A,HillgrundsTombExterior,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0161FC,HlaaluFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00B4B8,HlaaluFarmExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:01525F,HobsFallCave01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:008EEA,HobsFallCaveExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0161FB,HollyfrostFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00B4B7,HollyfrostFarmExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:035604,IronbindBarrow01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009000,IronBindBarrowExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:00901F,IronBindBarrowExterior02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:008FDF,IronbindBarrowExterior03BackDoor,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013A48,IvarsteadFellstarFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013A5C,IvarsteadVilemyrInn,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013978,KarthwastenFennsGulchMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0139D1,KarthwastenHall,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013979,KarthwastenMinersBarracks,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:013909,KarthwastenSanuarachMine,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0161F7,KatlasFarm,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0092BF,KatlasFarmExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:015255,KilkreathRuins01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:04624F,KilkreathRuins02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:027D1C,KilkreathRuins03,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0092A3,KilkreathRuinsExterior01,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0092C4,KilkreathRuinsExterior02,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0092A2,KilkreathRuinsExterior03,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0092A1,KilkreathRuinsExterior04,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009281,KilkreathRuinsExterior05,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:009377,KjenstagRuinsExterior,ancestral/dungeon cell candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:0161F6,KolskeggrMine01,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:007137,KolskeggrMineExterior,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
Skyrim.esm,Skyrim.esm:007156,KolskeggrMineExterior02,location/cell context candidate,scan-only; read individual CELL records in xEdit/CK before implementing location or encounter-zone hooks,candidate-scan
